HCP_ID,Province,Specialty,Market_Intensity,Patient_Volume,Category_TRx,Target_TRx,Target_Share,Competitor_Share,Category_Growth,New_Patient_Share,Field_Engagement,Digital_Engagement,Field_Engagement_Level,Digital_Engagement_Level,Business_Segment,KMeans_Cluster,Opportunity_Score,Priority_Tier,Recommended_Engagement_Strategy
HCP_1668,Alberta,Orthopedic Surgery,1.778931740227527,447,325,160,0.4923076923076923,0.5076923076923077,-0.0216974629629284,0.2621677380984492,82,38,High,Medium,Core / Maintenance,4,-0.5988537952944367,Low Priority,Maintain efficiently
HCP_1669,Alberta,Orthopedic Surgery,1.778931740227527,716,298,40,0.1342281879194631,0.8657718120805369,-0.1294649843797844,0.2452176656843216,52,37,Medium,Medium,Core / Maintenance,2,0.30674575642553686,Medium Priority,Maintain efficiently
HCP_1670,Alberta,Orthopedic Surgery,1.778931740227527,646,387,97,0.2506459948320413,0.7493540051679586,0.048524186083033,0.2779676370300719,23,43,Low,Medium,Core / Maintenance,3,0.07451821648605755,Medium Priority,Maintain efficiently
HCP_1671,Alberta,Orthopedic Surgery,1.778931740227527,491,332,85,0.2560240963855422,0.7439759036144578,0.0292585190223066,0.1039265063655792,55,50,Medium,Medium,Core / Maintenance,2,-0.35039694243307945,Low Priority,Maintain efficiently
HCP_1672,Alberta,Orthopedic Surgery,1.778931740227527,469,235,31,0.1319148936170212,0.8680851063829788,-0.0022917396364742,0.2762872845732564,61,96,Medium,High,Core / Maintenance,3,0.12018334843696238,Medium Priority,Maintain efficiently
HCP_1673,Alberta,Ophthalmology,3.1676682863494965,621,325,159,0.4892307692307692,0.5107692307692308,0.1030780241797382,0.1139280665603202,33,84,Medium,High,Core / Maintenance,0,-0.5771243637135889,Low Priority,Maintain efficiently
HCP_1674,Alberta,Ophthalmology,3.1676682863494965,515,332,146,0.4397590361445783,0.5602409638554218,-0.0400875528406718,0.3126833932438621,21,25,Low,Low,Core / Maintenance,4,-0.3589691643530169,Low Priority,Maintain efficiently
HCP_1675,Alberta,Ophthalmology,3.1676682863494965,1253,951,147,0.1545741324921135,0.8454258675078864,-0.0882397057094971,0.168680664641938,67,35,High,Medium,Core / Maintenance,2,0.6700980599104498,High Priority,Field-led opportunity development
HCP_1676,Alberta,Ophthalmology,3.1676682863494965,636,460,116,0.2521739130434782,0.7478260869565218,0.0630899564419798,0.2984634016835087,56,68,Medium,High,Core / Maintenance,3,0.11057533732749907,Medium Priority,Maintain efficiently
HCP_1677,Alberta,Ophthalmology,3.1676682863494965,1090,690,75,0.108695652173913,0.8913043478260869,0.0963164111082651,0.0667529596171374,9,96,Low,High,High-Potential Conversion,0,0.509358775030444,High Priority,Increase field engagement
HCP_1678,Alberta,Ophthalmology,3.1676682863494965,1212,839,332,0.3957091775923719,0.6042908224076281,-0.0911973932680063,0.1927510089568196,65,0,Medium,Low,Core / Maintenance,1,0.2140326854180864,Medium Priority,Maintain efficiently
HCP_1679,Alberta,Ophthalmology,3.1676682863494965,1010,551,64,0.1161524500907441,0.883847549909256,0.1613708733189297,0.2967620827921665,7,52,Low,Medium,High-Potential Conversion,3,0.8430638720466216,High Priority,Increase field engagement
HCP_1680,Alberta,Ophthalmology,3.1676682863494965,612,402,238,0.5920398009950248,0.4079601990049751,-0.1624577365331293,0.1294046807160229,96,5,High,Low,Core / Maintenance,2,-0.8267052152406172,Low Priority,Maintain efficiently
HCP_1681,Alberta,Ophthalmology,3.1676682863494965,820,481,231,0.4802494802494803,0.5197505197505197,-0.0193736150458772,0.3283504656790279,37,36,Medium,Medium,Core / Maintenance,4,-0.11816133381776026,Low Priority,Maintain efficiently
HCP_1682,Alberta,Ophthalmology,3.1676682863494965,706,336,89,0.2648809523809524,0.7351190476190477,0.0190389756562869,0.2707729065867262,61,1,Medium,Low,Core / Maintenance,3,0.09016750251065002,Medium Priority,Maintain efficiently
HCP_1683,Alberta,Obstetrics/Gynecology,2.915270921756808,498,339,125,0.3687315634218289,0.6312684365781711,-0.0263468455182315,0.2556466202524294,27,68,Low,High,Core / Maintenance,4,-0.32756382982073606,Low Priority,Maintain efficiently
HCP_1684,Alberta,Obstetrics/Gynecology,2.915270921756808,765,476,262,0.5504201680672269,0.449579831932773,-0.017807256826143,0.173742098971518,9,89,Low,High,Core / Maintenance,4,-0.5348700377907667,Low Priority,Maintain efficiently
HCP_1685,Alberta,Obstetrics/Gynecology,2.915270921756808,452,246,87,0.3536585365853658,0.6463414634146342,0.2745289378769737,0.2188580146333911,44,40,Medium,Medium,Core / Maintenance,0,-0.11831860948333969,Low Priority,Maintain efficiently
HCP_1686,Alberta,Obstetrics/Gynecology,2.915270921756808,1035,791,115,0.1453855878634639,0.854614412136536,-0.0521060906846678,0.2590722553422486,64,50,Medium,Medium,Core / Maintenance,3,0.613373755737895,High Priority,Maintain efficiently
HCP_1687,Alberta,Obstetrics/Gynecology,2.915270921756808,580,237,61,0.2573839662447257,0.7426160337552743,0.3429466066966296,0.2153617398702116,97,46,High,Medium,Core / Maintenance,0,0.2638144651120658,Medium Priority,Maintain efficiently
HCP_1688,Alberta,Obstetrics/Gynecology,2.915270921756808,733,386,198,0.5129533678756477,0.4870466321243523,0.1024552135677262,0.294409663379196,66,12,Medium,Low,Core / Maintenance,4,-0.24382196884463703,Low Priority,Maintain efficiently
HCP_1689,Alberta,Obstetrics/Gynecology,2.915270921756808,754,319,129,0.4043887147335423,0.5956112852664577,0.061046616477439,0.2017939265874359,8,75,Low,High,Core / Maintenance,4,-0.20933886315195985,Low Priority,Maintain efficiently
HCP_1690,Alberta,Obstetrics/Gynecology,2.915270921756808,624,441,180,0.4081632653061224,0.5918367346938775,0.1071488424065199,0.1207956136097106,4,68,Low,High,Core / Maintenance,0,-0.40674695482344325,Low Priority,Maintain efficiently
HCP_1691,Alberta,Obstetrics/Gynecology,2.915270921756808,839,571,301,0.5271453590192644,0.4728546409807356,0.3535913299102342,0.1248768239803665,9,65,Low,Medium,Core / Maintenance,0,-0.11643932653716615,Low Priority,Maintain efficiently
HCP_1692,Alberta,Obstetrics/Gynecology,2.915270921756808,578,308,167,0.5422077922077922,0.4577922077922077,-0.0692311604717737,0.0520313190950293,11,58,Low,Medium,Core / Maintenance,2,-0.8819704696150015,Low Priority,Maintain efficiently
HCP_1693,Alberta,Obstetrics/Gynecology,2.915270921756808,926,621,345,0.5555555555555556,0.4444444444444444,-0.0844501502723667,0.1553352004455354,81,67,High,High,Core / Maintenance,2,-0.41730657216735384,Low Priority,Maintain efficiently
HCP_1694,Alberta,Obstetrics/Gynecology,2.915270921756808,426,238,24,0.1008403361344537,0.8991596638655462,-0.0405839435886305,0.3121211741674818,57,58,Medium,Medium,Core / Maintenance,3,0.19096200369967667,Medium Priority,Maintain efficiently
HCP_1695,Alberta,Obstetrics/Gynecology,2.915270921756808,714,502,175,0.348605577689243,0.651394422310757,0.0538571776357473,0.3279569480931633,20,90,Low,High,Core / Maintenance,4,0.037522702956098886,Medium Priority,Maintain efficiently
HCP_1696,Alberta,Obstetrics/Gynecology,2.915270921756808,1346,783,358,0.4572158365261813,0.5427841634738186,-0.1570925349775088,0.1208636397335125,20,9,Low,Low,Core / Maintenance,2,0.11951370133814077,Medium Priority,Maintain efficiently
HCP_1697,Alberta,Obstetrics/Gynecology,2.915270921756808,481,272,127,0.4669117647058823,0.5330882352941176,0.0526807087182329,0.3856653989049927,64,12,Medium,Low,Core / Maintenance,4,-0.32350792548168733,Low Priority,Maintain efficiently
HCP_1698,Alberta,Obstetrics/Gynecology,2.915270921756808,539,417,160,0.3836930455635491,0.6163069544364508,0.2532256560096406,0.2258409777180444,2,1,Low,Low,Core / Maintenance,0,-0.10656745630961736,Low Priority,Maintain efficiently
HCP_1699,Alberta,Obstetrics/Gynecology,2.915270921756808,818,409,58,0.1418092909535452,0.8581907090464548,0.0681688868749733,0.3709425621564759,68,89,High,High,Emerging Opportunity,3,0.6078170743795098,High Priority,Digital-first nurture
HCP_1700,Alberta,Obstetrics/Gynecology,2.915270921756808,727,326,159,0.4877300613496932,0.5122699386503067,0.0148777449229667,0.2973678486515709,88,14,High,Low,Core / Maintenance,4,-0.26814878362289507,Low Priority,Maintain efficiently
HCP_1701,Alberta,Obstetrics/Gynecology,2.915270921756808,772,489,218,0.4458077709611452,0.5541922290388548,-0.0241792538420352,0.3028516980578446,63,45,Medium,Medium,Core / Maintenance,4,-0.13792640260893346,Low Priority,Maintain efficiently
HCP_1702,Alberta,Obstetrics/Gynecology,2.915270921756808,811,639,62,0.0970266040688575,0.9029733959311425,0.1578214045461877,0.0797652674571249,48,56,Medium,Medium,Core / Maintenance,0,0.35756191382793046,Medium Priority,Maintain efficiently
HCP_1703,British Columbia,Internal Medicine,1.3112210583925794,572,315,96,0.3047619047619048,0.6952380952380952,-0.0490999327885657,0.1269968944139257,71,9,High,Low,Core / Maintenance,2,-0.32938353341429183,Low Priority,Maintain efficiently
HCP_1704,British Columbia,Internal Medicine,1.3112210583925794,675,287,42,0.1463414634146341,0.8536585365853658,0.2715675104719097,0.0530851916530654,16,21,Low,Low,Core / Maintenance,0,0.2329745440144349,Medium Priority,Maintain efficiently
HCP_1705,British Columbia,Internal Medicine,1.3112210583925794,529,283,67,0.2367491166077738,0.7632508833922261,0.2820031697257228,0.3006446741668581,72,88,High,High,Core / Maintenance,3,0.3071273058813657,Medium Priority,Maintain efficiently
HCP_1706,British Columbia,Internal Medicine,1.3112210583925794,421,254,15,0.0590551181102362,0.9409448818897638,0.0808100958394145,0.1705534009499785,31,78,Low,High,Core / Maintenance,3,0.09605992159265497,Medium Priority,Maintain efficiently
HCP_1707,British Columbia,Internal Medicine,1.3112210583925794,580,270,73,0.2703703703703703,0.7296296296296296,0.0486181894308025,0.3253283806267213,69,76,High,High,Core / Maintenance,3,0.045211818908879,Medium Priority,Maintain efficiently
HCP_1708,British Columbia,Internal Medicine,1.3112210583925794,891,591,208,0.3519458544839255,0.6480541455160744,0.1736791769889871,0.1686276769779592,20,7,Low,Low,Core / Maintenance,0,0.10858736823602144,Medium Priority,Maintain efficiently
HCP_1709,British Columbia,Internal Medicine,1.3112210583925794,437,349,136,0.3896848137535816,0.6103151862464183,0.181375820267279,0.3367668133046014,6,20,Low,Low,Core / Maintenance,4,-0.13712060906697576,Low Priority,Maintain efficiently
HCP_1710,British Columbia,Internal Medicine,1.3112210583925794,326,189,78,0.4126984126984127,0.5873015873015873,-0.0467190077271298,0.0957443888119095,6,84,Low,High,Core / Maintenance,2,-0.815536032140434,Low Priority,Maintain efficiently
HCP_1711,British Columbia,Internal Medicine,1.3112210583925794,675,366,187,0.5109289617486339,0.4890710382513661,-0.0131866159764042,0.1106806048651278,26,21,Low,Low,Core / Maintenance,2,-0.6419253351567042,Low Priority,Maintain efficiently
HCP_1712,British Columbia,Internal Medicine,1.3112210583925794,439,246,41,0.1666666666666666,0.8333333333333334,-0.1086816921619954,0.1693067888543777,7,96,Low,High,Core / Maintenance,2,-0.13449171625465792,Low Priority,Maintain efficiently
HCP_1713,British Columbia,Internal Medicine,1.3112210583925794,214,95,11,0.1157894736842105,0.8842105263157894,0.0990877926000868,0.1929705861087957,72,44,High,Medium,Core / Maintenance,3,-0.1535806593742323,Low Priority,Maintain efficiently
HCP_1714,British Columbia,Internal Medicine,1.3112210583925794,616,464,241,0.5193965517241379,0.4806034482758621,0.1299953460148268,0.1720459837950424,27,90,Low,High,Core / Maintenance,0,-0.5184841350390218,Low Priority,Maintain efficiently
HCP_1715,British Columbia,Internal Medicine,1.3112210583925794,380,215,29,0.1348837209302325,0.8651162790697674,-0.1119910765433527,0.317276461383127,78,39,High,Medium,Core / Maintenance,3,0.09054050594689086,Medium Priority,Maintain efficiently
HCP_1716,British Columbia,Internal Medicine,1.3112210583925794,444,246,144,0.5853658536585366,0.4146341463414634,-0.004623868577939,0.0839329874193501,65,21,Medium,Low,Core / Maintenance,2,-1.0439905695057161,Low Priority,Maintain efficiently
HCP_1717,British Columbia,Internal Medicine,1.3112210583925794,514,341,175,0.5131964809384164,0.4868035190615836,-0.1116704701097619,0.1729259568734708,70,29,High,Low,Core / Maintenance,2,-0.707589261767896,Low Priority,Maintain efficiently
HCP_1718,British Columbia,Internal Medicine,1.3112210583925794,490,283,92,0.3250883392226148,0.6749116607773852,-0.0578559772292605,0.3430339998304108,46,61,Medium,Medium,Core / Maintenance,3,-0.12214683305986598,Low Priority,Maintain efficiently
HCP_1719,British Columbia,Internal Medicine,1.3112210583925794,587,387,228,0.5891472868217055,0.4108527131782945,0.1161220472271559,0.0733789770417602,81,72,High,High,Core / Maintenance,0,-0.8423692145483586,Low Priority,Maintain efficiently
HCP_1720,British Columbia,Internal Medicine,1.3112210583925794,393,167,17,0.1017964071856287,0.8982035928143712,-0.0380178480013935,0.3798202276849751,85,44,High,Medium,Core / Maintenance,3,0.2590439150948509,Medium Priority,Maintain efficiently
HCP_1721,British Columbia,Internal Medicine,1.3112210583925794,548,398,86,0.2160804020100502,0.7839195979899498,0.0139008852761241,0.3952108947952045,9,34,Low,Medium,Core / Maintenance,3,0.21662428709036047,Medium Priority,Maintain efficiently
HCP_1722,British Columbia,Internal Medicine,1.3112210583925794,418,324,130,0.4012345679012346,0.5987654320987654,-0.1452774073536778,0.080998860838778,32,81,Low,High,Core / Maintenance,2,-0.7276670112985775,Low Priority,Maintain efficiently
HCP_1723,British Columbia,Internal Medicine,1.3112210583925794,593,391,95,0.2429667519181585,0.7570332480818415,0.0724388251669597,0.1519453827895079,6,41,Low,Medium,Core / Maintenance,0,-0.12199516016717832,Low Priority,Maintain efficiently
HCP_1724,British Columbia,Internal Medicine,1.3112210583925794,568,444,249,0.5608108108108109,0.4391891891891891,0.0446872016186421,0.1803402331123746,2,4,Low,Low,Core / Maintenance,4,-0.7339313871388479,Low Priority,Maintain efficiently
HCP_1725,British Columbia,Internal Medicine,1.3112210583925794,330,152,13,0.0855263157894736,0.9144736842105264,-0.0374751100039794,0.3217369790284541,13,26,Low,Low,Core / Maintenance,3,0.1418258183026166,Medium Priority,Maintain efficiently
HCP_1726,British Columbia,Internal Medicine,1.3112210583925794,670,396,139,0.351010101010101,0.648989898989899,0.0273182842781031,0.2585743842408569,43,69,Medium,High,Core / Maintenance,4,-0.12448243461608476,Low Priority,Maintain efficiently
HCP_1727,British Columbia,Internal Medicine,1.3112210583925794,380,243,91,0.3744855967078189,0.6255144032921811,0.0716353856604133,0.2755279951723986,45,61,Medium,Medium,Core / Maintenance,4,-0.38927091563710614,Low Priority,Maintain efficiently
HCP_1728,British Columbia,Internal Medicine,1.3112210583925794,608,385,157,0.4077922077922078,0.5922077922077922,-0.0477841778691212,0.3151284379864771,60,31,Medium,Low,Core / Maintenance,4,-0.20583901467938412,Low Priority,Maintain efficiently
HCP_1729,British Columbia,Internal Medicine,1.3112210583925794,521,292,56,0.1917808219178082,0.8082191780821918,-0.1271515052802135,0.091292649802959,35,7,Medium,Low,Core / Maintenance,2,-0.21988320464743405,Low Priority,Maintain efficiently
HCP_1730,British Columbia,Internal Medicine,1.3112210583925794,872,467,117,0.2505353319057816,0.7494646680942184,0.2666689319224178,0.3416233099185918,12,84,Low,High,Core / Maintenance,3,0.6538942749145883,High Priority,Digital-led opportunity development
HCP_1731,British Columbia,Internal Medicine,1.3112210583925794,424,191,98,0.5130890052356021,0.4869109947643979,-0.0259927245652327,0.2969669314630504,15,17,Low,Low,Core / Maintenance,4,-0.6077606762154737,Low Priority,Maintain efficiently
HCP_1732,British Columbia,Internal Medicine,1.3112210583925794,405,225,35,0.1555555555555555,0.8444444444444444,0.0383887876175732,0.2520696038187296,79,77,High,High,Core / Maintenance,3,-0.022103698171821597,Low Priority,Maintain efficiently
HCP_1733,British Columbia,Internal Medicine,1.3112210583925794,455,212,107,0.5047169811320755,0.4952830188679245,0.1713007682024376,0.3614073671740698,4,14,Low,Low,Core / Maintenance,4,-0.31111251288635977,Low Priority,Maintain efficiently
HCP_1734,British Columbia,Internal Medicine,1.3112210583925794,412,286,103,0.3601398601398601,0.6398601398601398,0.4734866225084581,0.2951072238593325,88,25,High,Low,Core / Maintenance,0,0.18834928745679508,Medium Priority,Maintain efficiently
HCP_1735,British Columbia,Internal Medicine,1.3112210583925794,606,293,137,0.4675767918088737,0.5324232081911262,-0.0993383739866638,0.1205949869208589,37,52,Medium,Medium,Core / Maintenance,2,-0.6120019837714143,Low Priority,Maintain efficiently
HCP_1736,British Columbia,Internal Medicine,1.3112210583925794,260,110,49,0.4454545454545454,0.5545454545454546,0.1039792656471811,0.2004108833764833,49,43,Medium,Medium,Core / Maintenance,0,-0.7111955027225655,Low Priority,Maintain efficiently
HCP_1737,British Columbia,Internal Medicine,1.3112210583925794,317,197,32,0.1624365482233502,0.8375634517766497,-0.0349062742352927,0.2229150034275067,37,31,Medium,Low,Core / Maintenance,3,-0.16341306684216259,Low Priority,Maintain efficiently
HCP_1738,British Columbia,Internal Medicine,1.3112210583925794,315,201,73,0.36318407960199,0.6368159203980099,-0.0146548365492052,0.0693261693626419,55,27,Medium,Low,Core / Maintenance,2,-0.7727973195384046,Low Priority,Maintain efficiently
HCP_1739,British Columbia,Internal Medicine,1.3112210583925794,639,478,252,0.5271966527196653,0.4728033472803347,-0.0364254425208147,0.3841231296760195,62,38,Medium,Medium,Core / Maintenance,4,-0.29666665890455146,Low Priority,Maintain efficiently
HCP_1740,British Columbia,Internal Medicine,1.3112210583925794,834,526,151,0.2870722433460076,0.7129277566539924,-0.0850785961360701,0.0950020412789074,47,31,Medium,Low,Core / Maintenance,2,-0.09222605829508432,Low Priority,Maintain efficiently
